sample,assembler,classification,binning,unmerged.nb_bins,unmerged.nb_ctgs,unmerged.len_ctgs,unmerged.n.Dissimilarity,unmerged.n.Extra_ctgs,unmerged.n.Missing_ctgs,unmerged.n.Cuts,unmerged.n.Joins,unmerged.u.Dissimilarity,unmerged.u.Extra_ctgs,unmerged.u.Missing_ctgs,unmerged.u.Cuts,unmerged.u.Joins,unmerged.w.Precision,unmerged.w.Recall,unmerged.w.F1,unmerged.u.Precision,unmerged.u.Recall,unmerged.u.F1,merged.nb_bins,merged.nb_ctgs,merged.len_ctgs,merged.n.Dissimilarity,merged.n.Extra_ctgs,merged.n.Missing_ctgs,merged.n.Cuts,merged.n.Joins,merged.u.Dissimilarity,merged.u.Extra_ctgs,merged.u.Missing_ctgs,merged.u.Cuts,merged.u.Joins,merged.w.Precision,merged.w.Recall,merged.w.F1,merged.u.Precision,merged.u.Recall,merged.u.F1
efae-SAMN23424744,SKESA,plasgraph2,plasbinflow,15.0,247.0,925411.0,,,,,,,,,,,0.3333653911613326,0.6028710136435925,0.42932817021786474,0.5222672064777328,0.7619047619047619,0.6197267677525896,1.0,66.0,488725.0,0.48383335974784125,0.348364227274963,0.08791358281291786,0.04755554965996037,0.0,3144.2701160146307,2263.9018315728745,571.3207774149732,309.04750702678325,0.0,0.15487851040973963,0.6919205658324266,0.2531028423733045,0.3787878787878788,0.8095238095238095,0.5160898603521555
efae-SAMN23424744,SKESA,mlplasmids,plasbinflow,9.0,107.0,338139.0,0.3245906836774895,0.15476563402728896,0.08173630133839141,0.003991918898200893,0.0840968294136082,2288.320925906957,1091.0770295175414,576.2299972377461,28.14249455894057,592.8714045927289,0.5061173067880369,0.4948627270444463,0.5004267461411394,0.5794392523364486,0.5396825396825397,0.5588547189819724,2.0,45.0,183309.0,0.2923602486820731,0.0951555757817989,0.12283562599069607,0.061635748902054845,0.01273329800752333,1371.4811475235852,446.38106190833605,576.2299972377461,289.1373502852307,59.732738092272314,0.5753181785946134,0.7921706286096928,0.6665504840505626,0.5333333333333333,0.746031746031746,0.6220016542597189
efae-SAMN23424744,SKESA,rfplasmid,plasbinflow,7.0,115.0,360269.0,0.32951633969045574,0.1898521890254954,0.046566811231449685,0.027953705069904394,0.06514363436360626,2455.362928657935,1414.6674101067715,346.9886261510487,208.29465152397916,485.41224087613546,0.5095914441708834,0.555657277977735,0.5316283209006866,0.4956521739130435,0.6031746031746031,0.5441527446300717,2.0,58.0,222648.0,0.2915278659748179,0.15892815683039968,0.06523182544403285,0.05613847947538045,0.01122940422500492,1550.7285440929288,845.3889251131384,346.9886261510487,298.61825473646945,59.732738092272314,0.5473258237217491,0.9002416924750983,0.6807634467746532,0.46551724137931033,0.7936507936507936,0.5868289502282112
efae-SAMN17038089,UNICYCLER,plasclass,gplascc,20.0,112.0,465035.0,0.3734149516965967,0.2331652738019064,0.10912740117752696,0.015346545007453279,0.015775731709710042,3640.081663930446,2272.91551657324,1063.783467303294,149.5994652396859,153.7832148142262,0.37327943058049395,0.811638510595146,0.5113737425083809,0.5892857142857143,0.5426356589147286,0.5649993885288003,6.0,110.0,463286.0,0.37749854373939123,0.23447687750284263,0.10974126575917817,0.02989227662100148,0.0033881238563689613,3659.3045194345964,2272.91551657324,1063.783467303294,289.7625560403075,32.842979517754856,0.32846017362924845,0.826954712417466,0.4701716962528112,0.5181818181818182,0.6511627906976745,0.5771108298680165
efae-SAMN17038089,UNICYCLER,plasgraph2,gplascc,24.0,78.0,153418.0,0.40859466171851927,0.0547410876992966,0.2924956742834338,0.010119662690595131,0.05123823704519374,2906.2869490958733,389.3670761400639,2080.488171973618,71.97999964862498,364.45170133356606,0.869487283108892,0.4835232522328303,0.6214546123954855,0.8205128205128205,0.3488372093023256,0.4895461499235084,9.0,71.0,130179.0,0.4163703352103113,0.05687475762834366,0.30389642006369944,0.042860796165508835,0.01273836135275942,2850.48951015668,389.3670761400639,2080.488171973618,293.4268835579643,87.20737848503373,0.5319521581821953,0.5111772968669015,0.5213578525002739,0.6197183098591549,0.5271317829457365,0.5696877380045696
efae-SAMN17038089,UNICYCLER,mlplasmids,gplascc,38.0,129.0,249075.0,0.21095673306523738,0.09022694573598825,0.06494689094314554,0.016818452295862877,0.03896444409024073,1876.4517626294182,802.5650990272339,577.7000156230065,149.5994652396859,346.5871827394919,0.7942426979825353,0.8838965799574842,0.8366747785854043,0.689922480620155,0.6124031007751938,0.6488556662975267,3.0,122.0,244652.0,0.19431085780248053,0.09185669666391422,0.06612001339472687,0.03633414774383944,0.0,1697.7217611568892,802.5650990272342,577.7000156230065,317.4566465066485,0.0,0.6799944410836617,0.9078361264056127,0.7775685038572744,0.5573770491803278,0.813953488372093,0.6616624965248818
efae-SAMN17038089,UNICYCLER,rfplasmid,gplascc,10.0,109.0,310689.0,0.22072249040495784,0.11979348855678257,0.07418306928994714,0.016435231049720903,0.010310701508507235,2009.0965822786002,1090.404009111599,675.2413435528256,149.5994652396859,93.85176437448982,0.650454312833734,0.9223298053738159,0.762893511976992,0.6880733944954128,0.6356589147286822,0.6608284532316123,3.0,101.0,303921.0,0.2334998169205902,0.12257070993440287,0.07590288568707856,0.03502622129910875,0.0,2077.242896229426,1090.404009111599,675.2413435528256,311.59754356500144,0.0,0.5673974486790976,0.9301080922727921,0.7048267189928475,0.594059405940594,0.7054263565891473,0.6449707636879097
efae-SAMN17038089,UNICYCLER,plasclass,ground_truth,5.0,129.0,266254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,129.0,266254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
efae-SAMN17038089,UNICYCLER,plasgraph2,ground_truth,5.0,129.0,266254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,129.0,266254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
efae-SAMN17038089,UNICYCLER,mlplasmids,ground_truth,5.0,129.0,266254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,129.0,266254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
efae-SAMN17038089,UNICYCLER,rfplasmid,ground_truth,5.0,129.0,266254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,129.0,266254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
efae-SAMN17038089,UNICYCLER,plasclass,mobrecon,5.0,50.0,247882.0,0.24519835373667573,0.053608678376408495,0.1686655590653871,0.0166253568941842,0.006298759400695955,1885.0980925886251,412.14639418865295,1296.7098629912111,127.81663535754814,48.42520005121301,0.828841948991859,0.8151764856114838,0.8219524220475947,0.82,0.32558139534883723,0.46609825416159156,4.0,50.0,247882.0,0.24519835373667573,0.053608678376408495,0.1686655590653871,0.0166253568941842,0.006298759400695955,1885.0980925886251,412.14639418865295,1296.7098629912111,127.81663535754814,48.42520005121301,0.828841948991859,0.8151764856114838,0.8219524220475947,0.82,0.32558139534883723,0.46609825416159156
efae-SAMN17038089,UNICYCLER,plasgraph2,mobrecon,5.0,50.0,247882.0,0.24519835373667573,0.053608678376408495,0.1686655590653871,0.0166253568941842,0.006298759400695955,1885.0980925886251,412.14639418865295,1296.7098629912111,127.81663535754814,48.42520005121301,0.828841948991859,0.8151764856114838,0.8219524220475947,0.82,0.32558139534883723,0.46609825416159156,4.0,50.0,247882.0,0.24519835373667573,0.053608678376408495,0.1686655590653871,0.0166253568941842,0.006298759400695955,1885.0980925886251,412.14639418865295,1296.7098629912111,127.81663535754814,48.42520005121301,0.828841948991859,0.8151764856114838,0.8219524220475947,0.82,0.32558139534883723,0.46609825416159156
efae-SAMN17038089,UNICYCLER,mlplasmids,mobrecon,5.0,50.0,247882.0,0.24519835373667573,0.053608678376408495,0.1686655590653871,0.0166253568941842,0.006298759400695955,1885.0980925886251,412.14639418865295,1296.7098629912111,127.81663535754814,48.42520005121301,0.828841948991859,0.8151764856114838,0.8219524220475947,0.82,0.32558139534883723,0.46609825416159156,3.0,50.0,247882.0,0.25315137717141684,0.053608678376408495,0.1686655590653871,0.030877139729621188,0.0,1946.2413632455052,412.14639418865295,1296.7098629912111,237.38510606564108,0.0,0.7376009552932443,0.8341358251894807,0.7829038413354633,0.7,0.3488372093023256,0.4656319290465632
efae-SAMN17038089,UNICYCLER,rfplasmid,mobrecon,5.0,50.0,247882.0,0.24519835373667573,0.053608678376408495,0.1686655590653871,0.0166253568941842,0.006298759400695955,1885.0980925886251,412.14639418865295,1296.7098629912111,127.81663535754814,48.42520005121301,0.828841948991859,0.8151764856114838,0.8219524220475947,0.82,0.32558139534883723,0.46609825416159156,4.0,50.0,247882.0,0.24519835373667573,0.053608678376408495,0.1686655590653871,0.0166253568941842,0.006298759400695955,1885.0980925886251,412.14639418865295,1296.7098629912111,127.81663535754814,48.42520005121301,0.828841948991859,0.8151764856114838,0.8219524220475947,0.82,0.32558139534883723,0.46609825416159156
efae-SAMN17038089,UNICYCLER,plasclass,plasbinflow,11.0,434.0,1816446.0,,,,,,,,,,,0.23865944817517284,0.8040142119930592,0.368064516232816,0.543778801843318,0.7984496124031008,0.6469539296835494,4.0,234.0,1282244.0,,,,,,,,,,,0.1863217921082103,0.9495782222990077,0.3115188201102559,0.5128205128205128,0.8914728682170543,0.6510969568294409
efae-SAMN17038089,UNICYCLER,plasgraph2,plasbinflow,17.0,449.0,872281.0,,,,,,,,,,,0.5022532876446925,0.5762918115784176,0.5367313007429481,0.6703786191536748,0.7596899224806202,0.712245415363813,2.0,118.0,304011.0,0.2518132984652828,0.15396976539560286,0.06510304580907189,0.03274048726060802,0.0,2290.1006080775696,1400.2685938631805,592.0756596404008,297.7563545739886,0.0,0.46254247379206676,0.822218633335086,0.5920338630286753,0.6186440677966102,0.9302325581395349,0.7430970861432752
efae-SAMN17038089,UNICYCLER,mlplasmids,plasbinflow,8.0,316.0,705136.0,,,,,,,,,,,0.6715768305688548,0.92684429154116,0.7788274856157796,0.6930379746835443,0.8217054263565892,0.7519069752376635,2.0,109.0,250008.0,0.10375578507250882,0.05139543968586527,0.015418145823485172,0.03694219956315839,0.0,891.8316236852868,441.76889407209734,132.5264901071874,317.53623950600206,0.0,0.7140811494032191,0.9859006813043184,0.8282595484096346,0.6972477064220184,0.9534883720930233,0.8054801602688381
efae-SAMN17038089,UNICYCLER,rfplasmid,plasbinflow,10.0,369.0,858474.0,,,,,,,,,,,0.5635802598564429,0.9856415302680899,0.717118895815608,0.6612466124661247,0.937984496124031,0.7756715927750412,2.0,125.0,328501.0,0.17323703918041825,0.13180583063276377,0.007920296907910409,0.033510911639744054,0.0,1638.4670480440875,1246.612798588365,74.90976269123136,316.9444867644911,0.0,0.5479191844164858,0.9906818301321295,0.7055936857567653,0.632,0.9767441860465116,0.7674337920666127
ecol-SAMN15907166,SKESA,plasclass,gplascc,22.0,141.0,1166693.0,0.7819585786443947,0.6837602674819909,0.03838110877298299,0.04883322268188134,0.010983979707539374,8076.9831611792115,7062.676102754235,396.44500071115567,504.4066630632107,113.45539465060979,0.06941757600328449,0.6356579059326403,0.12516626128031424,0.09929078014184398,0.76,0.17563552327500825,10.0,140.0,1034012.0,0.8003623862986484,0.6722005516680805,0.03978407830658897,0.07699227209038295,0.011385484233595991,7975.543994261626,6698.422070518489,396.44500071115567,767.2215283813716,113.45539465060976,0.044912438153522395,0.6356579059326403,0.08389712139259145,0.07142857142857142,0.76,0.13058419243986255
ecol-SAMN15907166,SKESA,plasgraph2,gplascc,23.0,225.0,3827048.0,0.8851690030616332,0.8387906390542806,0.029116426234139153,0.0172619377732134,0.0,17133.409571266886,16235.705852502635,563.5801233387189,334.12359542553344,0.0,0.026388485328639723,0.6929321848112797,0.05084083233442441,0.057777777777777775,0.64,0.1059872611464968,6.0,216.0,3821871.0,0.9003661855117467,0.8384207051486533,0.0293811988012872,0.03256428156180628,0.0,17270.516744827015,16082.299691485445,563.5801233387189,624.6369300028534,0.0,0.01515043286390357,0.6929321848112797,0.029652535687684774,0.046296296296296294,0.64,0.0863464651915812
ecol-SAMN15907166,SKESA,mlplasmids,gplascc,48.0,121.0,3265918.0,0.9044266902965685,0.8142728109013307,0.07288684399531799,0.010958478283825726,0.00630855711609414,12810.054214290563,11533.139130876874,1032.3494796271432,155.21291269710548,89.3526910894406,0.017651392349716067,0.3396965859664753,0.03355898498156762,0.08264462809917356,0.44,0.1391524351676154,17.0,121.0,3265918.0,0.9126938623315392,0.8142728109013306,0.07288684399531802,0.02027379820288978,0.005260409232000683,12927.148195597229,11533.139130876869,1032.3494796271432,287.15257620652943,74.50700888668696,0.012470000777729263,0.3396965859664753,0.024056891543039794,0.06611570247933884,0.48,0.1162227602905569
ecol-SAMN15907166,SKESA,rfplasmid,gplascc,13.0,39.0,463599.0,0.6006398107706864,0.3926227512828872,0.12293422693465429,0.06664920973163538,0.018433622821509437,3012.559781947633,1969.2326229172083,616.587014791723,334.2847495880915,92.45539465060976,0.16820786930083972,0.5351839153523897,0.25596587293065176,0.3076923076923077,0.64,0.4155844155844156,5.0,39.0,463599.0,0.6510557042073503,0.39262275128288726,0.12293422693465429,0.11706510316829927,0.018433622821509437,3265.424960403539,1969.2326229172086,616.587014791723,587.1499280439975,92.45539465060976,0.0992215254994079,0.5351839153523897,0.1674063968704679,0.23076923076923078,0.64,0.3392226148409894
ecol-SAMN15907166,SKESA,plasclass,ground_truth,10.0,25.0,199793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,25.0,199793.0,0.028745994559631106,0.0,0.0,0.028745994559631106,0.0,105.29482418428742,0.0,0.0,105.29482418428742,0.0,0.9445075653301167,1.0,0.971461960005045,0.96,1.0,0.9795918367346939
ecol-SAMN15907166,SKESA,plasgraph2,ground_truth,10.0,25.0,199793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,25.0,199793.0,0.028745994559631106,0.0,0.0,0.028745994559631106,0.0,105.29482418428742,0.0,0.0,105.29482418428742,0.0,0.9445075653301167,1.0,0.971461960005045,0.96,1.0,0.9795918367346939
ecol-SAMN15907166,SKESA,mlplasmids,ground_truth,10.0,25.0,199793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,25.0,199793.0,0.2566656436958356,0.0,0.0,0.2566656436958356,0.0,940.1505928430394,0.0,0.0,940.1505928430394,0.0,0.34454660573693774,1.0,0.5125097252364769,0.52,1.0,0.6842105263157895
ecol-SAMN15907166,SKESA,rfplasmid,ground_truth,10.0,25.0,199793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,25.0,199793.0,0.19287927756540657,0.0,0.0,0.19287927756540657,0.0,706.5050255231969,0.0,0.0,706.5050255231969,0.0,0.4826095008333625,1.0,0.6510271255675777,0.68,1.0,0.8095238095238095
ecol-SAMN15907166,SKESA,plasclass,mobrecon,9.0,24.0,199630.0,0.5583015874615274,0.2344250621041818,0.19171340025706815,0.0777153935802225,0.05444773152005494,2136.268216744422,896.9969289510764,733.5663248877987,297.3678187305053,208.3371441750416,0.4899413915744127,0.551640948381575,0.5189637410920734,0.3333333333333333,0.32,0.32653061224489793,8.0,24.0,199630.0,0.574978550577692,0.2344250621041818,0.19171340025706815,0.09439235669638711,0.05444773152005494,2200.0804412785974,896.9969289510764,733.5663248877987,361.18004326468053,208.3371441750416,0.46954365576316187,0.551640948381575,0.5072922300638807,0.2916666666666667,0.32,0.30517711171662126
ecol-SAMN15907166,SKESA,plasgraph2,mobrecon,9.0,24.0,199630.0,0.5583015874615274,0.2344250621041818,0.19171340025706815,0.0777153935802225,0.05444773152005494,2136.268216744422,896.9969289510764,733.5663248877987,297.3678187305053,208.3371441750416,0.4899413915744127,0.551640948381575,0.5189637410920734,0.3333333333333333,0.32,0.32653061224489793,8.0,24.0,199630.0,0.574978550577692,0.2344250621041818,0.19171340025706815,0.09439235669638711,0.05444773152005494,2200.0804412785974,896.9969289510764,733.5663248877987,361.18004326468053,208.3371441750416,0.46954365576316187,0.551640948381575,0.5072922300638807,0.2916666666666667,0.32,0.30517711171662126
ecol-SAMN15907166,SKESA,mlplasmids,mobrecon,9.0,24.0,199630.0,0.5583015874615274,0.2344250621041818,0.19171340025706815,0.0777153935802225,0.05444773152005494,2136.268216744422,896.9969289510764,733.5663248877987,297.3678187305053,208.3371441750416,0.4899413915744127,0.551640948381575,0.5189637410920734,0.3333333333333333,0.32,0.32653061224489793,1.0,24.0,199630.0,0.5944336175682383,0.23442506210418174,0.19171340025706815,0.16829515520698832,0.0,2274.522717997722,896.9969289510761,733.5663248877987,643.9594641588467,0.0,0.22916896258077443,0.6090703878514262,0.33303143988793427,0.16666666666666666,0.48,0.24742268041237112
ecol-SAMN15907166,SKESA,rfplasmid,mobrecon,9.0,24.0,199630.0,0.5583015874615274,0.2344250621041818,0.19171340025706815,0.0777153935802225,0.05444773152005494,2136.268216744422,896.9969289510764,733.5663248877987,297.3678187305053,208.3371441750416,0.4899413915744127,0.551640948381575,0.5189637410920734,0.3333333333333333,0.32,0.32653061224489793,1.0,24.0,199630.0,0.5944336175682384,0.2344250621041818,0.19171340025706818,0.16829515520698834,0.0,2274.522717997722,896.9969289510761,733.5663248877987,643.9594641588467,0.0,0.22916896258077443,0.6090703878514262,0.33303143988793427,0.16666666666666666,0.48,0.24742268041237112
ecol-SAMN15907166,SKESA,plasclass,plasbinflow,36.0,686.0,6808118.0,0.8877310002324783,0.8735887911918072,0.0017458238979195671,0.007558194157849095,0.0048381909849022795,38395.62958606147,37783.95891137279,75.5093690424908,326.90265761622595,209.25864802995702,0.04096682813076977,0.8784191638345688,0.07828278269643674,0.037900874635568516,0.76,0.0722011107863198,6.0,208.0,3354424.0,0.8487483011541979,0.7907631679723973,0.004166338391390508,0.04739090332774858,0.006427891462661442,15382.439608956018,14331.53581548348,75.5093690424908,858.8973992190945,116.49702521095239,0.030085940238920302,0.943811845259844,0.05831303283789793,0.057692307692307696,0.8,0.10762331838565022
ecol-SAMN15907166,SKESA,plasgraph2,plasbinflow,57.0,791.0,14904163.0,0.9530295954732989,0.9411608451117829,0.01153506875737826,0.0,0.0003336816041377617,60046.162534613126,59298.36528185687,726.7734567146279,0.0,21.02379604162863,0.010950698808111533,0.619356033494667,0.021520891433311568,0.025284450063211124,0.52,0.04822405638505054,4.0,204.0,4399154.0,0.9199438545923436,0.8503338577262778,0.037046065169734806,0.032563931696330956,0.0,18047.55166634186,16681.935701125243,726.7734567146279,638.8425085019874,0.0,0.009336795211079222,0.621568323214527,0.018397239058799163,0.03431372549019608,0.56,0.06466512702078522
ecol-SAMN15907166,SKESA,mlplasmids,plasbinflow,28.0,50.0,1918639.0,0.8334791779039925,0.7050789835786478,0.10676806288396287,0.011493190419230463,0.010138941022151324,7600.364392871135,6429.503391349517,973.6010268184176,104.8045800525912,92.45539465060975,0.045848645836970896,0.4524833202364447,0.08326075350984456,0.2,0.4,0.26666666666666666,12.0,50.0,1918639.0,0.8635521567662748,0.7050789835786477,0.10676806288396287,0.04156616928151297,0.010138941022151324,7874.595116075579,6429.503391349516,973.6010268184176,379.0353032570364,92.45539465060975,0.025361206563610978,0.4524833202364447,0.048030362628414945,0.12,0.4,0.18461538461538463
ecol-SAMN15907166,SKESA,rfplasmid,plasbinflow,13.0,38.0,251558.0,0.40750344869007965,0.2057564738726365,0.10754680296061339,0.04851458541167169,0.04568558644515807,1778.8396883093747,898.1710045099475,469.46479121118784,211.77653899511034,199.42735359312888,0.5905079544280046,0.6400975009134454,0.6143035759483115,0.42105263157894735,0.6,0.4948453608247421,5.0,29.0,205812.0,0.4891434583349261,0.18521769801062307,0.11977914329945356,0.16055756802270357,0.023589049002145927,1917.1587407786383,725.9459829979489,469.46479121118784,629.2925719188918,92.45539465060975,0.321458418362389,0.6973717797920848,0.44006553741458404,0.3103448275862069,0.64,0.41799709724238027
ecol-SAMN32755851,UNICYCLER,plasclass,gplascc,13.0,66.0,350874.0,0.3577617780699204,0.26105760159825697,0.026812812970769477,0.05486488902623466,0.015026474474659263,1756.3443687060876,1281.5987525235469,131.63097892804197,269.3458183285273,73.76881892597152,0.5220421005831153,0.982359291524472,0.6817766997095427,0.42424242424242425,0.6486486486486487,0.5129770992366411,2.0,60.0,348853.0,0.3453694275025907,0.2638329673097385,0.027402505895460973,0.054133954297391255,0.0,1659.0203832969078,1267.3509456747718,131.63097892804197,260.038458694094,0.0,0.5194852846327823,0.9869385204898747,0.6806849924812416,0.36666666666666664,0.8108108108108109,0.504973221117062
ecol-SAMN32755851,UNICYCLER,plasgraph2,gplascc,10.0,35.0,156960.0,0.46592744489829274,0.14621692983627352,0.2359893323462701,0.06856990677934215,0.015151275936406958,1574.5179387359588,494.1137971049648,797.4834734421669,231.71965820793022,51.20100998089677,0.36255733944954127,0.43669947524725067,0.3961895525275388,0.6,0.5135135135135135,0.5533980582524272,1.0,34.0,156741.0,0.45319552784427714,0.1468600563699817,0.23702731749254496,0.06930815398175041,0.0,1524.7860352850582,494.1137971049648,797.4834734421669,233.18876473792645,0.0,0.3573091915963277,0.4394003503624234,0.39412552682410146,0.5882352941176471,0.6216216216216216,0.6044678055190539
ecol-SAMN32755851,UNICYCLER,mlplasmids,gplascc,25.0,56.0,232685.0,0.42764729145214203,0.20445948716113202,0.16106469376231497,0.041553857275066504,0.020569253253628562,1634.6809713429998,781.5460070796545,615.6694905149621,158.83954167649821,78.62593207188493,0.7204117154092442,0.7613146104294115,0.7402986029220274,0.375,0.5405405405405406,0.44280442804428044,2.0,56.0,232685.0,0.40763673348463714,0.20445948716113202,0.16106469376231497,0.042112552561190196,0.0,1558.1906509568669,781.5460070796545,615.6694905149621,160.97515336225032,0.0,0.7174764166147367,0.7660520165611493,0.7409689541388429,0.35714285714285715,0.7297297297297297,0.4795737122557726
ecol-SAMN32755851,UNICYCLER,rfplasmid,gplascc,3.0,32.0,316428.0,0.25493519006965726,0.1317275023060522,0.05590019795516191,0.0647398176863466,0.0025676721220965256,1022.2171297853656,528.1895735315928,224.1437907906952,259.5881353220906,10.295630140986987,0.57139380838611,0.9809831501773562,0.7221541070297026,0.6875,0.6216216216216216,0.6529032258064517,2.0,29.0,315478.0,0.2521364812075375,0.12985905780804474,0.056635018542026364,0.06564240485746639,0.0,997.8777821454612,513.9417666828178,224.1437907906952,259.79222467194813,0.0,0.5704106150032648,0.9814023196681443,0.7214816789061924,0.6896551724137931,0.6486486486486487,0.6685236768802229
ecol-SAMN32755851,UNICYCLER,plasclass,ground_truth,3.0,37.0,252881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,37.0,252881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ecol-SAMN32755851,UNICYCLER,plasgraph2,ground_truth,3.0,37.0,252881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,34.0,252020.0,0.07203964289002522,0.0,0.0,0.07203964289002522,0.0,263.4217151261453,0.0,0.0,263.4217151261453,0.0,0.724660741211015,1.0,0.8403516400589902,0.7941176470588235,1.0,0.8852459016393442
ecol-SAMN32755851,UNICYCLER,mlplasmids,ground_truth,3.0,37.0,252881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,34.0,252020.0,0.07203964289002522,0.0,0.0,0.07203964289002522,0.0,263.4217151261453,0.0,0.0,263.4217151261453,0.0,0.724660741211015,1.0,0.8403516400589902,0.7941176470588235,1.0,0.8852459016393442
ecol-SAMN32755851,UNICYCLER,rfplasmid,ground_truth,3.0,37.0,252881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,34.0,252020.0,0.0720396428900252,0.0,0.0,0.0720396428900252,0.0,263.4217151261453,0.0,0.0,263.4217151261453,0.0,0.724660741211015,1.0,0.8403516400589902,0.7941176470588235,1.0,0.8852459016393442
ecol-SAMN32755851,UNICYCLER,plasclass,mobrecon,4.0,18.0,296438.0,0.39212881658687854,0.1594889340122657,0.16345965946698285,0.025217133523267654,0.04396308958436242,1446.8274820459937,588.4621661311679,603.1128484287581,93.04300081145277,162.2094666746151,0.7050884164648257,0.8076170214448694,0.7528781116136852,0.5,0.21621621621621623,0.3018867924528302,4.0,18.0,296438.0,0.39212881658687854,0.1594889340122657,0.16345965946698285,0.025217133523267654,0.04396308958436242,1446.8274820459937,588.4621661311679,603.1128484287581,93.04300081145277,162.2094666746151,0.7050884164648257,0.8076170214448694,0.7528781116136852,0.5,0.21621621621621623,0.3018867924528302
ecol-SAMN32755851,UNICYCLER,plasgraph2,mobrecon,4.0,18.0,296438.0,0.39212881658687854,0.1594889340122657,0.16345965946698285,0.025217133523267654,0.04396308958436242,1446.8274820459937,588.4621661311679,603.1128484287581,93.04300081145277,162.2094666746151,0.7050884164648257,0.8076170214448694,0.7528781116136852,0.5,0.21621621621621623,0.3018867924528302,4.0,18.0,296438.0,0.39212881658687854,0.1594889340122657,0.16345965946698285,0.025217133523267654,0.04396308958436242,1446.8274820459937,588.4621661311679,603.1128484287581,93.04300081145277,162.2094666746151,0.7050884164648257,0.8076170214448694,0.7528781116136852,0.5,0.21621621621621623,0.3018867924528302
ecol-SAMN32755851,UNICYCLER,mlplasmids,mobrecon,4.0,18.0,296438.0,0.39212881658687854,0.1594889340122657,0.16345965946698285,0.025217133523267654,0.04396308958436242,1446.8274820459937,588.4621661311679,603.1128484287581,93.04300081145277,162.2094666746151,0.7050884164648257,0.8076170214448694,0.7528781116136852,0.5,0.21621621621621623,0.3018867924528302,1.0,18.0,296438.0,0.44731026421052905,0.1594889340122657,0.16345965946698285,0.1243616707312806,0.0,1650.429032209779,588.4621661311679,603.1128484287581,458.8540176498533,0.0,0.37011786613052305,0.8607685037626394,0.5176526601275853,0.4444444444444444,0.32432432432432434,0.375
ecol-SAMN32755851,UNICYCLER,rfplasmid,mobrecon,4.0,18.0,296438.0,0.39212881658687854,0.1594889340122657,0.16345965946698285,0.025217133523267654,0.04396308958436242,1446.8274820459937,588.4621661311679,603.1128484287581,93.04300081145277,162.2094666746151,0.7050884164648257,0.8076170214448694,0.7528781116136852,0.5,0.21621621621621623,0.3018867924528302,1.0,18.0,296438.0,0.44731026421052905,0.1594889340122657,0.16345965946698285,0.1243616707312806,0.0,1650.429032209779,588.4621661311679,603.1128484287581,458.8540176498533,0.0,0.37011786613052305,0.8607685037626394,0.5176526601275853,0.4444444444444444,0.32432432432432434,0.375
